RegionID,SizeRank,RegionName,RegionType,StateName,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
394469,407,"Clarksburg, WV",msa,WV,147267.0,147267.0,151833.0,156500.0,162433.0,164517.0,167850.0,168433.0,171417.0,173450.0,175133.0,173333.0,171300.0,168967.0,168300.0,167500.0,167633.0,168433.0,170900.0,171917.0,171917.0,168617.0,163600.0,160267.0,156733.0,154433.0,153450.0,155283.0,158933.0,159917.0,161767.0,166600.0,168300.0,166150.0,158833.0,152167.0,149133.0,146633.0,144933.0,141633.0,139950.0,142550.0,145783.0,147767.0,154867.0,158117.0,161150.0,158483.0,159667.0,161000.0,160667.0,162983.0,167317.0,171967.0,171950.0,174283.0,177967.0
394911,408,"New Philadelphia, OH",msa,OH,132233.0,132167.0,129283.0,129283.0,130867.0,134750.0,139750.0,144900.0,144900.0,143583.0,140250.0,140250.0,138083.0,135183.0,133367.0,135183.0,138083.0,143233.0,149750.0,155100.0,155100.0,151917.0,148100.0,147133.0,148133.0,148267.0,147733.0,145067.0,143400.0,144750.0,151417.0,158083.0,163233.0,159917.0,159250.0,156450.0,156200.0,155200.0,153000.0,150750.0,150783.0,155467.0,169617.0,177917.0,188233.0,181567.0,173933.0,158933.0,155600.0,155417.0,158750.0,158100.0,160917.0,165917.0,174900.0,179600.0,182933.0
394928,409,"Ocean City, NJ",msa,NJ,417500.0,419500.0,424633.0,427967.0,427967.0,424633.0,424633.0,425967.0,429300.0,431267.0,433233.0,436567.0,438233.0,440933.0,442600.0,442300.0,444133.0,445167.0,445500.0,445333.0,445967.0,449267.0,449933.0,453267.0,459933.0,468266.0,471283.0,471133.0,469433.0,473083.0,481600.0,491300.0,491000.0,487667.0,486333.0,496983.0,510317.0,520317.0,525000.0,540817.0,557450.0,565783.0,571300.0,563833.0,563800.0,547133.0,546300.0,558000.0,561483.0,559483.0,564150.0,580667.0,595967.0,596267.0,596183.0,599217.0,590917.0
395140,410,"Sunbury, PA",msa,PA,99900.0,102417.0,102417.0,104100.0,107267.0,113300.0,119950.0,120283.0,119383.0,116083.0,116733.0,115967.0,115967.0,115983.0,119967.0,123267.0,127850.0,132533.0,135200.0,135200.0,130533.0,125733.0,117833.0,114167.0,111300.0,111267.0,106433.0,109726.0,113059.0,121309.0,128017.0,134716.0,139933.0,136633.0,131633.0,121633.0,112050.0,107017.0,103683.0,108767.0,118633.0,131967.0,143100.0,139900.0,131733.0,114767.0,104367.0,96983.0,95650.0,94333.0,91483.0,91067.0,92650.0,101050.0,117967.0,126433.0,132133.0
753887,411,"Hermiston, OR",msa,OR,193833.0,196167.0,203667.0,211967.0,220600.0,226600.0,232967.0,232667.0,231000.0,226333.0,227333.0,225333.0,225833.0,228467.0,234283.0,238783.0,240150.0,241483.0,244617.0,248251.0,249734.0,249933.0,253050.0,256250.0,254583.0,249813.0,244979.0,246463.0,251483.0,262983.0,268167.0,269667.0,262333.0,260667.0,258500.0,261833.0,255167.0,242467.0,235633.0,239783.0,254483.0,267150.0,279333.0,287983.0,291317.0,298133.0,301483.0,308148.0,309998.0,318332.0,316770.0,314936.0,321550.0,331180.0,336330.0,332217.0,332483.0
394964,412,"Parkersburg, WV",msa,WV,137833.0,136000.0,134667.0,134417.0,137417.0,139667.0,142250.0,143917.0,144333.0,143333.0,143150.0,142733.0,143217.0,141733.0,144450.0,146300.0,149283.0,148800.0,150767.0,150783.0,149617.0,147150.0,144983.0,146633.0,147450.0,149617.0,148317.0,150000.0,153300.0,156300.0,156283.0,156283.0,157283.0,157267.0,155217.0,154217.0,155583.0,157667.0,156833.0,150500.0,149167.0,150967.0,160633.0,163967.0,165500.0,160833.0,159167.0,156667.0,157150.0,156817.0,154817.0,154333.0,156333.0,164000.0,170667.0,175333.0,174633.0
394641,413,"Grants Pass, OR",msa,OR,339333.0,339633.0,346300.0,346633.0,350000.0,351650.0,351650.0,351617.0,344967.0,339967.0,338333.0,339750.0,344417.0,339083.0,337333.0,334000.0,340000.0,342917.0,346400.0,347400.0,349783.0,349717.0,350550.0,355583.0,362500.0,366667.0,364667.0,361000.0,359000.0,364333.0,374633.0,388300.0,392967.0,389333.0,385167.0,381833.0,382150.0,374650.0,376300.0,379475.0,407808.0,439492.0,472917.0,476233.0,472233.0,464800.0,469150.0,463483.0,462667.0,456500.0,456500.0,453167.0,458000.0,467917.0,472883.0,479883.0,476300.0
394373,414,"Beaver Dam, WI",msa,WI,153250.0,156583.0,163250.0,168233.0,171567.0,173250.0,176583.0,179950.0,183267.0,181633.0,178300.0,176633.0,181300.0,184633.0,188667.0,192300.0,197267.0,197400.0,197400.0,199100.0,201600.0,201600.0,194900.0,188233.0,181567.0,181583.0,184250.0,187583.0,192567.0,202917.0,212617.0,218983.0,219317.0,221283.0,221267.0,214583.0,206283.0,203266.0,207450.0,210767.0,210767.0,216583.0,219917.0,224283.0,220983.0,219333.0,214833.0,210500.0,205467.0,200600.0,198233.0,199082.0,210749.0,221599.0,234100.0,239967.0,242150.0
394809,415,"Lufkin, TX",msa,TX,169904.0,170104.0,170467.0,170833.0,175233.0,182870.0,189170.0,192904.0,194900.0,198233.0,204433.0,209133.0,209733.0,206717.0,198617.0,197717.0,196133.0,202581.0,205248.0,205315.0,200467.0,200467.0,198667.0,200467.0,195717.0,197517.0,194883.0,193940.0,192807.0,192140.0,195467.0,202633.0,209617.0,212679.0,206679.0,202029.0,201333.0,198983.0,203300.0,198383.0,200567.0,200550.0,197127.0,201944.0,207644.0,221150.0,225500.0,229833.0,238970.0,241637.0,239970.0,234987.0,234987.0,234987.0,233000.0,230792.0,233292.0
394980,416,"Pine Bluff, AR",msa,AR,103967.0,104467.0,104467.0,103833.0,105833.0,105667.0,110333.0,110983.0,110817.0,109483.0,109333.0,108833.0,105467.0,100633.0,99767.0,106133.0,111550.0,113233.0,106867.0,101517.0,99533.0,99233.0,99083.0,97750.0,94650.0,94900.0,96566.0,101966.0,105283.0,108617.0,109983.0,109967.0,107967.0,104300.0,102633.0,102967.0,106600.0,106933.0,109267.0,113950.0,118317.0,120983.0,121667.0,123833.0,126833.0,126483.0,127800.0,127300.0,128800.0,128983.0,133150.0,134833.0,137833.0,139500.0,144667.0,148333.0,150000.0
395175,417,"Ukiah, CA",msa,CA,591000.0,586333.0,574333.0,561318.0,549652.0,552985.0,568000.0,585333.0,594000.0,589000.0,590000.0,583333.0,578333.0,564167.0,555833.0,559133.0,568300.0,571300.0,566333.0,559333.0,561667.0,561333.0,564667.0,575000.0,588333.0,595333.0,594667.0,593333.0,595000.0,595000.0,595000.0,595000.0,605000.0,615000.0,625000.0,615000.0,605000.0,603000.0,621167.0,639167.0,665833.0,666000.0,666000.0,649333.0,641817.0,632900.0,625567.0,627900.0,628817.0,628150.0,625000.0,616633.0,607967.0,598633.0,582000.0,575500.0,562833.0
395248,418,"Zanesville, OH",msa,OH,127800.0,127600.0,129567.0,134567.0,140100.0,144800.0,148167.0,149633.0,149933.0,149900.0,149900.0,149900.0,149900.0,149900.0,147567.0,145900.0,144933.0,147267.0,148950.0,151617.0,154617.0,156300.0,154633.0,151633.0,149933.0,149900.0,149900.0,150417.0,150417.0,157083.0,164267.0,167633.0,160983.0,159950.0,159617.0,159633.0,157133.0,157133.0,157100.0,152933.0,154533.0,157900.0,164566.0,168300.0,168267.0,166633.0,165767.0,167433.0,165433.0,159600.0,160133.0,159700.0,161067.0,161567.0,165633.0,174300.0,183300.0
394925,419,"Oak Harbor, WA",msa,WA,405492.0,397092.0,391933.0,392233.0,401967.0,414633.0,426333.0,429667.0,429667.0,422092.0,413925.0,408917.0,409825.0,406642.0,402983.0,402950.0,414300.0,430967.0,442658.0,452658.0,452658.0,457667.0,467167.0,481917.0,488583.0,482000.0,483417.0,485050.0,495467.0,489300.0,499300.0,499600.0,521100.0,522800.0,516133.0,517967.0,505967.0,509300.0,500450.0,512450.0,537483.0,555000.0,576583.0,584667.0,569650.0,556400.0,548317.0,561000.0,568333.0,560000.0,554000.0,549667.0,566333.0,586300.0,616300.0,635300.0,648667.0
395042,420,"Russellville, AR",msa,AR,144333.0,139933.0,138000.0,141483.0,148217.0,153250.0,155967.0,158983.0,162133.0,164467.0,163300.0,161783.0,160083.0,156267.0,154617.0,152650.0,156217.0,155567.0,154200.0,150933.0,155850.0,161550.0,166550.0,163967.0,162783.0,160800.0,160767.0,162783.0,168100.0,173100.0,173233.0,172433.0,172467.0,174167.0,175000.0,175000.0,176633.0,178267.0,176567.0,178233.0,181417.0,187783.0,189450.0,186267.0,183233.0,183233.0,186100.0,192383.0,199067.0,206050.0,206467.0,203117.0,199933.0,199900.0,203250.0,204950.0,204983.0
394942,421,"Orangeburg, SC",msa,SC,129967.0,131633.0,132467.0,132433.0,132367.0,131500.0,132533.0,133617.0,138650.0,142650.0,144667.0,142958.0,139625.0,139625.0,141333.0,146300.0,151600.0,156267.0,159467.0,159333.0,159633.0,161467.0,161600.0,161600.0,159517.0,156883.0,151917.0,146833.0,145333.0,146000.0,147667.0,152267.0,160673.0,171590.0,174453.0,173347.0,169562.0,171265.0,173298.0,175000.0,175317.0,175317.0,173617.0,176600.0,173183.0,169850.0,161367.0,164783.0,164817.0,163317.0,161592.0,164867.0,171550.0,181575.0,194967.0,202967.0,199567.0
394907,422,"New Castle, PA",msa,PA,88233.0,87233.0,84433.0,84467.0,84467.0,87267.0,88933.0,93050.0,98083.0,99733.0,98967.0,97267.0,98917.0,99767.0,98800.0,98800.0,98933.0,99567.0,97933.0,97383.0,96917.0,95250.0,95500.0,94750.0,96417.0,93383.0,91617.0,91617.0,94617.0,97933.0,99267.0,99600.0,96267.0,102017.0,101017.0,101717.0,95033.0,92700.0,93267.0,99517.0,109033.0,124800.0,129450.0,129933.0,122917.0,119722.0,121389.0,121372.0,120750.0,113933.0,113967.0,121483.0,133300.0,143267.0,146583.0,145433.0,141300.0
395212,423,"Watertown, WI",msa,WI,243233.0,240600.0,245633.0,248967.0,257117.0,257100.0,257100.0,254917.0,253233.0,246567.0,243233.0,243233.0,246067.0,248917.0,251933.0,257467.0,264649.0,268315.0,268315.0,264949.0,263300.0,261633.0,263300.0,261600.0,263233.0,264933.0,266633.0,268333.0,270000.0,271650.0,271650.0,269983.0,268333.0,266667.0,265000.0,265000.0,265000.0,266633.0,272967.0,277933.0,283800.0,285767.0,288800.0,282967.0,271333.0,266633.0,266633.0,264933.0,255133.0,251100.0,259433.0,270900.0,284900.0,299900.0,314900.0,319500.0,314867.0
394511,424,"Cullman, AL",msa,AL,217983.0,218150.0,213950.0,216617.0,219100.0,217433.0,215750.0,211567.0,213250.0,212933.0,209600.0,203617.0,197300.0,193967.0,194933.0,196567.0,203250.0,206283.0,206283.0,202134.0,196104.0,194371.0,195170.0,199183.0,203267.0,203267.0,205583.0,209083.0,217417.0,222417.0,224933.0,223300.0,219400.0,222700.0,226000.0,231567.0,226567.0,225583.0,223917.0,225583.0,229900.0,238233.0,246567.0,245183.0,245183.0,247800.0,255850.0,259183.0,253250.0,249617.0,249617.0,257117.0,266583.0,280917.0,296733.0,307733.0,312433.0
394489,425,"Columbus, IN",msa,IN,199933.0,199933.0,204933.0,211567.0,223767.0,230367.0,232033.0,227533.0,220617.0,211983.0,205950.0,208867.0,220633.0,232300.0,240467.0,252333.0,259000.0,259900.0,253233.0,242417.0,238267.0,231600.0,230750.0,226567.0,225767.0,227433.0,229100.0,230267.0,233600.0,233633.0,233967.0,230633.0,231933.0,229567.0,229417.0,229450.0,228117.0,229933.0,229433.0,238950.0,249633.0,258767.0,255583.0,246567.0,238267.0,240217.0,242416.0,245583.0,246967.0,248133.0,249933.0,244533.0,244500.0,251867.0,264767.0,271433.0,271433.0
394776,426,"Laurel, MS",msa,MS,127467.0,130717.0,131367.0,130983.0,129367.0,128883.0,128967.0,129833.0,130467.0,136467.0,138850.0,143850.0,143167.0,144950.0,146467.0,149817.0,153150.0,153000.0,153000.0,151300.0,154467.0,154967.0,158333.0,156833.0,158167.0,158167.0,160167.0,160000.0,159500.0,159833.0,159000.0,159500.0,164167.0,177317.0,183617.0,188367.0,181717.0,175383.0,170633.0,162467.0,165800.0,167467.0,176633.0,178300.0,175783.0,178617.0,184467.0,193400.0,193900.0,196083.0,189150.0,190483.0,183483.0,183500.0,182750.0,189750.0,194250.0
394345,427,"Athens, TX",msa,TX,242300.0,243132.0,249298.0,252648.0,259650.0,266817.0,275167.0,271517.0,258933.0,247250.0,236067.0,230317.0,225333.0,223000.0,227667.0,236000.0,249333.0,258000.0,263000.0,266333.0,264633.0,262867.0,259533.0,252900.0,245708.0,232708.0,224382.0,218284.0,220368.0,225328.0,231717.0,230467.0,230467.0,227433.0,231567.0,234933.0,239933.0,231633.0,228300.0,228067.0,249733.0,269275.0,284167.0,291500.0,295292.0,307300.0,307967.0,307933.0,294633.0,291300.0,295317.0,308650.0,337317.0,356633.0,372467.0,377433.0,380633.0
394847,428,"Meadville, PA",msa,PA,120267.0,119467.0,118800.0,118967.0,119767.0,119633.0,119767.0,119767.0,123100.0,126450.0,129817.0,129950.0,129967.0,129967.0,129967.0,129933.0,129933.0,128633.0,128667.0,129000.0,131000.0,132375.0,132042.0,131792.0,130417.0,132050.0,131633.0,132783.0,132783.0,134450.0,136300.0,137817.0,138983.0,138483.0,137000.0,134133.0,131600.0,129900.0,131600.0,131117.0,129817.0,131483.0,136167.0,143333.0,143300.0,145467.0,145967.0,149300.0,145633.0,140967.0,132667.0,130967.0,134967.0,141617.0,147283.0,148283.0,151950.0
394704,429,"Indiana, PA",msa,PA,114632.0,114300.0,114300.0,115300.0,118117.0,123083.0,127767.0,129617.0,129317.0,129000.0,129333.0,128000.0,128300.0,128117.0,129450.0,127783.0,126633.0,129050.0,131400.0,135233.0,133967.0,133283.0,130600.0,129017.0,127383.0,126800.0,127233.0,122200.0,116300.0,110583.0,115583.0,120550.0,121567.0,118233.0,116567.0,115767.0,111217.0,107900.0,110367.0,112950.0,122767.0,129283.0,139417.0,136267.0,134750.0,134617.0,134617.0,132950.0,129917.0,129600.0,125133.0,128467.0,132100.0,148250.0,151583.0,154933.0,146617.0
394859,430,"Midland, MI",msa,MI,149750.0,149783.0,151600.0,155633.0,161467.0,168133.0,174100.0,178233.0,181233.0,180767.0,179100.0,174133.0,170133.0,167333.0,170967.0,177467.0,181933.0,185300.0,184933.0,186600.0,183233.0,180267.0,178600.0,177867.0,178617.0,178317.0,177417.0,181333.0,188666.0,195983.0,197650.0,193633.0,189633.0,184217.0,174233.0,169233.0,171283.0,178250.0,183167.0,185200.0,187233.0,188667.0,201333.0,212633.0,216967.0,210633.0,204000.0,203333.0,196666.0,190750.0,189083.0,195717.0,208267.0,218933.0,228933.0,238300.0,239300.0
394682,431,"Hinesville, GA",msa,GA,159217.0,160367.0,161617.0,160417.0,156700.0,156217.0,156550.0,159283.0,159917.0,159917.0,159933.0,161600.0,163266.0,166567.0,166600.0,166633.0,166082.0,166747.0,166863.0,164448.0,162083.0,160267.0,161567.0,165533.0,168900.0,172191.0,171575.0,173608.0,174683.0,177700.0,178733.0,178065.0,178365.0,177265.0,176933.0,176933.0,180533.0,185515.0,188881.0,189948.0,190933.0,194250.0,202599.0,205783.0,205766.0,202450.0,206300.0,213000.0,217967.0,221633.0,221633.0,221000.0,222333.0,227300.0,234616.0,236616.0,236983.0
394395,432,"Bloomsburg, PA",msa,PA,167100.0,168617.0,168617.0,169750.0,173083.0,176450.0,179783.0,176950.0,171707.0,166707.0,164723.0,165933.0,165967.0,165967.0,166633.0,169967.0,176633.0,181233.0,184567.0,182867.0,181050.0,176850.0,175183.0,172917.0,173750.0,175117.0,177933.0,181300.0,184633.0,185667.0,183967.0,183967.0,184600.0,184633.0,181467.0,178150.0,174783.0,173283.0,176600.0,182116.0,187117.0,188783.0,189933.0,196567.0,201600.0,204933.0,204633.0,201967.0,198667.0,194667.0,195467.0,195133.0,199467.0,203667.0,215667.0,218333.0,225967.0
394755,433,"Kokomo, IN",msa,IN,94767.0,96633.0,94967.0,95300.0,99100.0,108217.0,116800.0,116833.0,115250.0,111400.0,112733.0,113533.0,111450.0,108750.0,108767.0,113367.0,118033.0,122383.0,127050.0,134717.0,136683.0,135567.0,127900.0,123083.0,118267.0,118267.0,116417.0,117900.0,121233.0,127350.0,131383.0,138050.0,138933.0,141167.0,134500.0,129500.0,123233.0,119900.0,116567.0,117083.0,123750.0,128617.0,129783.0,123117.0,124583.0,124600.0,127450.0,127783.0,127750.0,121567.0,114933.0,116617.0,126617.0,143767.0,150417.0,148450.0,137967.0
394568,434,"Elmira, NY",msa,NY,111483.0,106617.0,103250.0,101567.0,100267.0,104950.0,108283.0,114283.0,115967.0,117665.0,112998.0,106632.0,101600.0,99233.0,101167.0,104533.0,111867.0,116300.0,119600.0,121267.0,122639.0,123306.0,121639.0,118933.0,115283.0,112983.0,114617.0,117600.0,122433.0,125783.0,129483.0,128617.0,128600.0,128233.0,129933.0,129933.0,128300.0,126617.0,126617.0,128183.0,136500.0,146200.0,155967.0,160967.0,157967.0,154633.0,148633.0,142966.0,134933.0,129300.0,126600.0,122433.0,119933.0,124933.0,135433.0,140933.0,140933.0
394675,435,"Helena, MT",msa,MT,289737.0,288070.0,286733.0,288400.0,293400.0,301600.0,311600.0,319100.0,317433.0,312283.0,310483.0,313633.0,315483.0,312133.0,312283.0,310283.0,307967.0,306317.0,304983.0,304950.0,300967.0,298717.0,298583.0,298917.0,299167.0,298500.0,298800.0,304133.0,311600.0,319967.0,323300.0,326250.0,330917.0,340917.0,354333.0,369667.0,381300.0,383283.0,392450.0,395483.0,397133.0,391300.0,399967.0,409817.0,426967.0,434967.0,446817.0,461000.0,473333.0,465000.0,461633.0,460050.0,481717.0,486750.0,501317.0,511283.0,521617.0
394452,436,"Centralia, WA",msa,WA,249167.0,249167.0,248242.0,248242.0,254908.0,265833.0,275667.0,275667.0,272333.0,272333.0,279300.0,282867.0,286200.0,285900.0,292333.0,292666.0,293666.0,295650.0,297883.0,300517.0,298533.0,300650.0,302350.0,307683.0,307483.0,305783.0,300783.0,306633.0,317483.0,327480.0,337447.0,342963.0,349600.0,346300.0,343117.0,338150.0,338983.0,342467.0,347433.0,359900.0,376567.0,392933.0,395967.0,395967.0,400133.0,408800.0,412166.0,414150.0,414967.0,411600.0,402450.0,404967.0,426667.0,458333.0,476667.0,481333.0,478992.0
395231,437,"Wilson, NC",msa,NC,128300.0,128267.0,128267.0,129933.0,129617.0,131633.0,134933.0,137600.0,142250.0,144367.0,145183.0,141850.0,140417.0,143917.0,147183.0,149833.0,155167.0,156917.0,164850.0,164517.0,172833.0,173267.0,171600.0,164933.0,159883.0,159583.0,161767.0,163483.0,170450.0,179967.0,187933.0,193717.0,196217.0,204083.0,206650.0,199150.0,194717.0,188033.0,191333.0,186567.0,194933.0,188300.0,183300.0,176133.0,179433.0,182767.0,179900.0,177433.0,183800.0,188800.0,194600.0,203750.0,212600.0,223433.0,222350.0,219367.0,221717.0
395133,438,"Stillwater, OK",msa,OK,175967.0,178267.0,181950.0,188617.0,193617.0,193967.0,192267.0,189383.0,188383.0,188083.0,185967.0,182300.0,178800.0,180483.0,184467.0,189967.0,191617.0,191050.0,187717.0,184383.0,181600.0,179900.0,179750.0,179750.0,179450.0,179600.0,182850.0,186417.0,193050.0,196467.0,199900.0,197050.0,195567.0,192200.0,188417.0,184600.0,184967.0,190000.0,197583.0,197917.0,197917.0,195109.0,199443.0,200843.0,199839.0,197139.0,193556.0,188417.0,181117.0,176617.0,186467.0,203800.0,225450.0,237267.0,234900.0,237350.0,238717.0
394941,439,"Opelousas, LA",msa,LA,135000.0,134583.0,134583.0,135000.0,136750.0,138383.0,141883.0,143883.0,146917.0,146483.0,146400.0,145067.0,146200.0,147617.0,147617.0,147967.0,147100.0,145433.0,144283.0,143967.0,147267.0,148117.0,149300.0,148633.0,146300.0,143300.0,142333.0,144666.0,147666.0,149167.0,152500.0,156133.0,159600.0,159933.0,159967.0,159833.0,159800.0,162463.0,163797.0,163797.0,162800.0,164967.0,174667.0,176333.0,183667.0,182333.0,182333.0,176633.0,174633.0,176800.0,178500.0,182167.0,180000.0,181967.0,179617.0,191783.0,201483.0
394644,440,"Great Falls, MT",msa,MT,209817.0,211650.0,211650.0,211650.0,211633.0,214933.0,219900.0,223233.0,223258.0,221292.0,217625.0,214300.0,213700.0,214033.0,217333.0,219933.0,224933.0,226633.0,226633.0,224967.0,224933.0,223233.0,219900.0,214567.0,211267.0,211967.0,214317.0,215950.0,219100.0,224265.0,230965.0,233782.0,234967.0,235600.0,240600.0,245417.0,259533.0,261383.0,262383.0,259267.0,258267.0,262417.0,260783.0,264967.0,263333.0,264833.0,266467.0,268100.0,273267.0,283300.0,301667.0,311667.0,314667.0,307050.0,310383.0,315717.0,328333.0
395126,441,"Statesboro, GA",msa,GA,151967.0,148933.0,147600.0,150100.0,149467.0,151783.0,154300.0,158967.0,160617.0,161217.0,160517.0,162183.0,163683.0,166717.0,166750.0,167667.0,171150.0,174483.0,178117.0,173300.0,169967.0,166633.0,170467.0,175433.0,178467.0,177967.0,177967.0,181600.0,189100.0,194133.0,197167.0,196333.0,192833.0,191500.0,192833.0,195833.0,192500.0,186166.0,189900.0,197900.0,208317.0,210083.0,212067.0,208283.0,209100.0,210783.0,220483.0,228750.0,235417.0,239083.0,240000.0,236967.0,244550.0,247883.0,256750.0,255317.0,264133.0
394445,442,"Casper, WY",msa,WY,218800.0,216267.0,218433.0,227083.0,237950.0,248283.0,253300.0,254950.0,256650.0,259150.0,262467.0,260767.0,258600.0,251300.0,247508.0,244808.0,244775.0,244250.0,242917.0,240267.0,237950.0,234967.0,231650.0,226617.0,223300.0,224467.0,228650.0,235083.0,243917.0,252917.0,259817.0,267817.0,274650.0,279633.0,273133.0,268150.0,258167.0,252300.0,244433.0,239433.0,247133.0,256667.0,270000.0,270500.0,268833.0,265500.0,257983.0,249650.0,239650.0,238333.0,255833.0,287333.0,323967.0,324800.0,323300.0,310000.0,318983.0
395085,443,"Seneca, SC",msa,SC,241600.0,241600.0,242933.0,246300.0,258000.0,270333.0,282000.0,285333.0,283000.0,279633.0,272967.0,269633.0,267333.0,265541.0,262291.0,261291.0,264417.0,271000.0,275998.0,279632.0,278298.0,277967.0,277967.0,282633.0,282933.0,277967.0,271300.0,273000.0,276333.0,280000.0,275667.0,280333.0,286667.0,294333.0,291167.0,283167.0,263083.0,246400.0,233733.0,248246.0,268180.0,284330.0,286383.0,284967.0,286450.0,291600.0,289933.0,283388.0,273158.0,269491.0,269070.0,279000.0,298614.0,317281.0,331781.0,338833.0,354150.0
395145,444,"Talladega, AL",msa,AL,158250.0,160367.0,160367.0,160367.0,162767.0,166100.0,174433.0,176600.0,176300.0,171000.0,167633.0,164633.0,161600.0,159933.0,161183.0,163517.0,166850.0,176267.0,179600.0,183933.0,176600.0,175933.0,173133.0,174633.0,173678.0,172144.0,169644.0,167300.0,167300.0,168283.0,174917.0,181583.0,187567.0,189267.0,186750.0,185750.0,181217.0,179083.0,175460.0,174960.0,177977.0,184933.0,192967.0,206267.0,212633.0,212933.0,202967.0,194933.0,193283.0,191600.0,194933.0,196450.0,196433.0,196283.0,194200.0,197400.0,204217.0
394986,445,"Plattsburgh, NY",msa,NY,153333.0,149967.0,155967.0,160967.0,167633.0,167933.0,169900.0,169900.0,171600.0,170117.0,168450.0,165083.0,163233.0,161567.0,159900.0,159900.0,163017.0,166050.0,172717.0,178383.0,182017.0,180350.0,178233.0,176600.0,174383.0,169417.0,166083.0,169967.0,177967.0,182967.0,188000.0,191333.0,200483.0,202117.0,202417.0,196417.0,196200.0,192567.0,196050.0,195967.0,207950.0,224317.0,235483.0,232167.0,217167.0,214242.0,214242.0,219508.0,211567.0,203233.0,195683.0,195467.0,203800.0,210417.0,220650.0,219817.0,210783.0
395205,446,"Warsaw, IN",msa,IN,222317.0,222317.0,218983.0,223283.0,234283.0,245633.0,243408.0,235075.0,225408.0,221633.0,218300.0,216617.0,214950.0,214917.0,216600.0,219383.0,223050.0,225050.0,228967.0,232000.0,231650.0,228283.0,224767.0,225783.0,225783.0,225967.0,229933.0,238200.0,246500.0,249533.0,246267.0,242133.0,239967.0,238300.0,238217.0,228867.0,216400.0,210633.0,,254483.0,267500.0,255167.0,252967.0,246600.0,238267.0,231600.0,233967.0,237267.0,247283.0,247950.0,249633.0,249467.0,258100.0,272950.0,276283.0,272950.0,277083.0
394822,447,"Manitowoc, WI",msa,WI,116400.0,116567.0,118233.0,120900.0,122567.0,126767.0,127433.0,128117.0,125583.0,125617.0,126600.0,126600.0,128233.0,129933.0,131600.0,129950.0,130700.0,134383.0,142067.0,146283.0,148717.0,148550.0,146741.0,143957.0,140124.0,138600.0,138600.0,139433.0,139433.0,141117.0,143617.0,151650.0,154967.0,157933.0,154900.0,151933.0,145600.0,147267.0,148567.0,154083.0,153367.0,158367.0,165850.0,169900.0,168233.0,161567.0,156567.0,153233.0,150267.0,148600.0,150250.0,153250.0,159917.0,164933.0,171583.0,173250.0,174917.0
395077,448,"Searcy, AR",msa,AR,140433.0,138417.0,137850.0,139000.0,140033.0,141967.0,145300.0,149267.0,152900.0,154567.0,153233.0,149583.0,145250.0,141917.0,142233.0,144417.0,147750.0,151950.0,153433.0,155133.0,154550.0,155250.0,154583.0,152633.0,149967.0,147300.0,147333.0,148300.0,149950.0,153250.0,155100.0,157267.0,157967.0,161150.0,161333.0,163967.0,163967.0,164133.0,157150.0,159133.0,161217.0,165317.0,163333.0,168717.0,170933.0,172267.0,170283.0,170950.0,171950.0,172300.0,171983.0,174483.0,181133.0,190983.0,194483.0,192800.0,190300.0
394541,449,"DuBois, PA",msa,PA,123567.0,122233.0,122633.0,122467.0,126133.0,129033.0,130633.0,130300.0,127667.0,124333.0,121300.0,118967.0,117600.0,115950.0,113283.0,111650.0,111233.0,114067.0,117400.0,121167.0,123333.0,123300.0,121300.0,119600.0,119633.0,119450.0,119483.0,118650.0,119150.0,118967.0,123100.0,128083.0,131567.0,133233.0,134933.0,133300.0,130000.0,123000.0,118333.0,114667.0,114983.0,117650.0,121316.0,124633.0,126633.0,126633.0,127167.0,130500.0,128500.0,125333.0,122750.0,127717.0,133683.0,140433.0,144967.0,148133.0,147117.0
753881,450,"Glenwood Springs, CO",msa,CO,809300.0,832950.0,880650.0,878817.0,845333.0,764500.0,728333.0,731833.0,773667.0,811333.0,823000.0,821000.0,850500.0,902167.0,948667.0,935167.0,902667.0,860167.0,836167.0,830333.0,835000.0,858333.0,888333.0,931167.0,976167.0,1000667.0,1042833.0,1029500.0,995500.0,895167.0,840167.0,866333.0,926333.0,981333.0,988000.0,970000.0,956667.0,941667.0,998333.0,1043333.0,1058333.0,979167.0,930000.0,898000.0,888500.0,851667.0,827000.0,807167.0,831167.0,855833.0,966000.0,1133000.0,1112167.0,1112167.0,1070500.0,1191667.0,1250000.0
